1471660,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73808&page=449,경기시작전 뜬금없는데 로드-블클 조합,뭐 그 둘로 우승은 못할지언정 보는 재미는 둘이 짱이었던듯 유독 둘이 친한감도 있고 우리경기보기전 ib스포츠에서 어제 전랜슼경기 하이라이트보여주는데 로드보니 그시절 생각나네 재밌긴했는데 오늘 밀좆볼생각하니 갑자기빡침 ㅅㅂ 물론 그 둘 보고싶은것도 이해하고 그둘로 우승못하니까 다시보는거 아니다라는 의견도 존중함 - dc official App,
1471661,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73807&page=449,요새 그래도 출전시간 관리 해주는듯,김동량 계속 스타팅으로 나오고 배수용도 꾸준히 기회 받고 나오는데 쫌 잘했으면.. 특히 배수용 자신감 있게 해라,
1471662,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73806&page=449,이관희 안나오네 부상이었구나 ㅇㅇ,ㅇㅇ,
1471663,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73805&page=449,정성호 2군갔다가 2군에서 잘하니 광철이대신 엔트리넣어주네 ㅇㅇㅇ,이런건 좋은듯 동기부여가 될테니 ㅇㅇ,
1471664,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73804&page=449,라인업,양동근 김동량 라건아 오용준 이대성,
1471665,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73802&page=449,마족,마족어떰?연봉이높나? 연봉안높으면 건아랑번갈아가면서 뛰면되는데...,
1471666,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73801&page=449,이야 일본쪽 용병 좀 구경하고 있는데 리오 라이언스,은퇴한줄 알았는데 일본에서 뛰고 있네 ㅋㅋㅋ 득점력은 여전한듯 리그 4위 ㅋㅋㅋㅋ,
1471667,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73800&page=449,서울팀 빼고 나머지 7개팀중에 그나마 까다롭다 싶은팀 랭킹 매기면 어떻게,난 오리>장판>엘쥐>케티>디비>인삼>개그 순으로 본다,
1471668,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73799&page=449,농갤에 서명진+이종현 - 이정현 트레이드썰 ㅋㅋㅋㅋㅋ,오랜만에 존나 웃었다 ㅋㅋㅋㅋ 종현이가 암만 지금 부상 당했어도 2대1 트레이드 깜냥임?? 상대가 이정현이지만 이대성만 건강하다면 이정현 그닥 탐 안나는데...  서명진은 대놓고 육성하려고 뽑은 선수인데 한시즌도 안키워보고 보내?? 재밌게 잘 보고옴,
1471669,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73798&page=449,다른리그에서나 크블이나 35만불받는다 치면,용병들입장에서는 크블 안온다던데 왜냐면 똑같이 돈 받는데 왜 커리어 깍이고 경기수 많은 크블오겠냐,
1471670,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73797&page=449,블클 어제 일본에서 상호계약 해지 ㅜㅜ,새로운 용병와서 짤린듯 저놈도 진짜 잘 안풀리는듯 우리팀 어려울때만 있고 ㅋㅋ ㅜ 나가서라도 잘되길 바랬건만,
1471671,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73796&page=449,제일기획에서 어용기사 쓰라고시켯나보네. 천적? 지랄하네,- dc official App,
1471672,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73795&page=449,질문) 사이먼 마지막해 연봉이 얼마였어?,내년 50만불로 어느정도 실력있는 선수 올 수 있나 궁금해 묻는다,
1471673,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73794&page=449,내일 전랜과 엘지 국대 차출하고 하는경기야 ?,국대 차출이면 엘지 불리하겠다 그다음 경기부터 하기를 - dc official App,
